GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,TokenMgrError,65,110,9,8,17,20,10,8,1,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,VMASyncFuture,29,27,1,3,6,8,6,6,5,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,VMExecutor.Lazy.ZelWorker,0,4,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Program,339,608,21,29,80,143,24,45,11,33
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Program.Type,0,24,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ExecutionContext.new Object() {...},2,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,SuspendedException,0,7,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Address.Scope,0,24,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,VMExecutor.Lazy,3,26,0,0,1,4,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,CompileContext,22,67,0,0,1,18,1,9,1,9
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,JavaMethodCall,32,146,1,11,4,31,2,8,1,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ProgramBuilder.HasAsyncFunc,0,20,0,6,0,7,0,4,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Program.HasClass,15,0,2,0,6,0,3,0,2,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Token,10,24,0,0,4,8,3,4,3,4
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,NullParsingContext,20,0,0,0,9,0,9,0,9,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ExecutionContext,276,557,24,42,57,159,28,56,11,40
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ZCompilerTokenManager,2274,3819,576,443,509,567,411,260,10,30
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Address,52,32,10,0,11,7,7,4,2,4
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ProcessIOStreams,28,23,0,0,3,7,3,3,3,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,SimpleResultCache,44,67,4,4,9,18,5,6,2,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ExecAbortException,0,10,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Program.new Runnable() {...},11,0,0,0,6,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Program.new ZelPredicate() {...},12,27,0,0,4,3,2,3,2,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Channel.Factory,0,11,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ProgramBuilder,69,385,4,36,8,81,7,34,4,17
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,SimpleResultCache.CallableNullWrapper,2,14,1,1,1,6,1,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,VMExecutor,32,145,3,13,6,40,5,12,2,7
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ParseException,360,0,33,0,65,0,26,0,6,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,JavaCharStream,919,417,76,29,174,86,80,22,27,14
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ZExecutionException,113,20,6,2,28,7,9,3,6,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,Channel,50,114,2,8,4,31,3,8,1,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,MemoryBuilder,46,100,2,2,5,19,3,6,2,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ParsingContext.Location,20,14,0,0,2,5,2,2,2,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.vm,ProgramBuilder.HasDeterministicFunc,0,17,1,5,0,6,1,3,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,INC,7,33,1,1,1,10,1,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,PUSH,0,20,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,AND,33,0,4,0,6,0,5,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,DUP,13,0,0,0,4,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,DEC,40,0,2,0,11,0,4,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODAX.new AssignableValue() {...},0,24,0,0,0,4,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,THROW,0,15,0,0,0,4,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LT,0,30,0,2,0,7,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,SLEEP,8,37,2,2,3,9,2,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LE,0,30,0,2,0,7,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,SUB,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,RLIKE,0,24,0,0,0,7,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,FIRST,0,29,0,0,0,10,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,SYNC,0,11,0,0,0,4,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,MCTX,9,32,2,2,3,12,2,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CALLA,45,76,3,4,7,20,3,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODAX,12,57,1,3,1,15,1,6,0,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CDEREFX,175,93,15,3,31,29,17,7,9,6
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,NJMP,2,23,1,1,1,7,1,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CALL,33,119,2,7,4,30,2,7,0,4
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,NEQ,0,29,0,2,0,6,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,JMP,0,18,0,0,0,5,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,REF.JavaMethodDeref,22,18,0,0,1,5,1,2,1,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,MUL,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,PUSHM,13,0,0,0,4,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CALLREF,0,35,0,0,0,8,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,OR,37,0,4,0,8,0,5,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CALLA.MethodVMExecutor,5,21,0,0,1,6,1,2,1,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,NOP,9,0,0,0,3,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,NOT,20,0,2,0,4,0,4,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,EQ,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,HALT,0,11,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,MOD,25,0,0,0,6,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,MOVN,12,61,1,3,1,14,1,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,REF.ArrayDeref,0,30,0,0,0,7,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,MOV,12,28,1,1,1,10,1,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,DEREFX,0,18,0,0,0,7,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODAXF,0,23,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,ARR,0,23,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,XOR,33,0,0,0,8,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,POW,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,CALLREF.FunctionDeref,109,52,7,4,16,12,6,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,ABS,51,30,14,2,13,10,8,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,SLEEP.RunnableImpl,0,19,1,1,0,7,1,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODX,12,54,1,3,1,14,1,6,0,5
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,ADD,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODXF,0,37,0,2,0,10,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,FJMP,0,27,0,2,0,8,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,REF,2,72,1,7,1,19,1,6,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,DEREF,149,120,12,2,28,28,15,9,9,8
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,DIV,0,25,0,0,0,6,0,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,GT,0,30,0,2,0,7,0,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,REF.MapDeref,7,18,0,0,1,6,1,2,1,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,Instruction,12,51,1,3,2,11,1,3,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,LODAXF.new AssignableValue() {...},14,47,1,3,1,7,1,4,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,GE,1,29,1,1,0,7,1,3,0,3
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr,SWAP,16,38,2,2,1,12,2,3,0,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.csv,CsvEncoder,124,302,4,12,16,75,10,23,6,18
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.csv,CsvDecoder,497,369,36,22,87,102,39,20,12,18
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro,AvroDataSet,99,0,8,0,17,0,8,0,4,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro,AvroDataSet.Feature,24,0,0,0,2,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro,SchemaRef,160,0,8,0,27,0,10,0,6,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro,DecodedSchema,17,15,0,0,1,6,1,3,1,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro,GenericRecordBuilder,83,137,1,5,18,37,3,8,2,6
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,CloningVisitor,158,206,17,13,20,49,15,11,1,7
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,Schemas,973,897,144,126,202,213,107,75,13,19
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaDiff.SchemaFieldDiffImpl,17,65,0,4,5,8,5,5,5,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaDiff.Type,0,144,0,0,0,15,0,1,0,1
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemasWithClasses,12,41,0,4,1,10,1,7,1,5
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaDiff,0,16,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaVisitor,0,2,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,Schemas.DeprecationVisitor,73,0,10,0,19,0,10,0,5,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,ImmutableCloningVisitor,158,205,19,15,20,46,17,10,1,6
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaUtils,394,695,51,60,78,179,37,43,1,20
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaDiff.SchemaDiffImpl,18,66,1,3,5,10,6,4,5,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.schema,SchemaVisitorAction,0,44,0,0,0,5,0,1,0,1
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,FilteringProjectingAvroEnumerable,44,42,1,1,2,10,2,3,1,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,InterpreterUtils,8,24,0,2,3,6,0,3,0,2
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,IndexedRecords,184,187,20,16,32,38,24,16,8,8
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AvroFilterableTable,57,0,2,0,12,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,FilteringProjectingAvroEnumerable.new Enumerator() {...},87,95,9,9,13,20,8,6,1,4
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AvroEnumerable,49,0,2,0,8,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,Types,158,175,25,19,42,46,23,14,0,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AbstractAvroTable,16,26,1,1,3,8,3,5,2,5
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,SqlConverters,106,0,8,0,22,0,10,0,6,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AvroDataSetAsProjectableFilterableTable,282,0,24,0,57,0,21,0,9,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,EmbededDataContext,89,30,7,1,18,8,10,3,6,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,FilterUtils.new Predicate() {...},0,43,0,0,0,6,0,2,0,2
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,PlannerUtils,0,22,0,0,0,8,0,1,0,1
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,FilterUtils,52,90,6,0,13,20,9,4,6,4
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AvroEnumerable.new Enumerator() {...},105,0,6,0,21,0,8,0,5,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,SqlRowPredicate,101,0,6,0,26,0,9,0,6,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,AvroIteratorAsProjectableFilterableTable,12,57,0,2,1,11,1,4,1,3
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,SqlConverters.new RexToSqlNodeConverterImpl() {...},20,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-avro,org.spf4j.avro.calcite,SqlConverters.new RexToSqlNodeConverterImpl() {...},19,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,MethodInvocationClassVisitor.MethodVisitorImpl,262,579,16,55,47,149,16,44,1,10
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,Invocation,102,80,18,0,27,14,15,5,6,5
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,TypeUtils,0,17,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,UnknownValue,3,18,0,0,1,4,1,2,1,2
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,Scanner,18,95,0,4,4,16,0,7,0,5
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,MethodInvocationClassVisitor.MethodVisitorImpl.new PrivilegedAction() {...},0,15,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-asm,org.spf4j.base.asm,MethodInvocationClassVisitor,27,46,0,2,1,12,1,5,1,4
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,PerformanceMonitorAspect.new CacheLoader() {...},0,10,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,ThreadLocalCounter,0,9,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,NetworkMonitorAspect,74,47,8,0,16,11,8,4,4,4
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,PerformanceMonitorAspect,70,82,4,2,7,17,3,3,0,3
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,AllocationMonitorAspect,15,29,2,2,3,10,2,3,0,3
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,FileMonitorAspect,106,51,7,1,18,12,10,5,6,5
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,ThreadLocalCounter.new ThreadLocal() {...},0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.perf.aspects,SamplingAllocationMonitorAspect,0,43,0,2,0,12,0,4,0,3
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance,3,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance.Rs1h,13,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance.Rs5m,13,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance.Rs15m,13,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance.Rs1m,13,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.annotations,RecorderSourceInstance.RsNop,3,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-aspects,org.spf4j.aspects,RetryAspect,67,0,2,0,14,0,6,0,5,0
spf4j-jacoco-aggregate/spf4j-junit,org.spf4j.junit,Spf4jRunListener,35,83,3,3,4,18,5,8,3,7
spf4j-jacoco-aggregate/spf4j-junit,org.spf4j.junit,RunListenerRegister,139,84,18,6,32,19,18,6,7,5
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,ApiDiffCmd.Options,0,25,0,0,0,7,0,1,0,1
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,ApiDiffCmd,22,33,0,0,6,7,0,1,0,1
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,BaseJDiffMojo,350,0,40,0,53,0,33,0,13,0
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,JavadocExecutionException,9,0,0,0,4,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,ApiChangesMojo,175,0,4,0,36,0,15,0,13,0
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,JavadocExecutor,62,60,2,2,7,16,4,4,2,4
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,JDiffRunner,121,854,10,26,20,144,11,18,1,10
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,JDiffUtils,0,43,0,4,0,9,0,3,0,1
spf4j-jacoco-aggregate/spf4j-jdiff-maven-plugin,org.spf4j.jdiff,ApiDescriptorMojo,88,0,0,0,13,0,5,0,5,0
